#N Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
0; 0; 1; 7.8302285504736469e-01; 8.0383492584217109e-01; 6.0034976724476596e-01; 9.4484545065182535e-01; 3.9767031338443631e-01; 1.1151029967997411e-01; 
1; 0; 2; 5.2033811142091535e-01; 5.2037353700970457e-01; 7.1575364390421525e-01; 5.5640767590318752e-01; 4.0158764875456843e-01; 5.8647127258160192e-01; 
2; 0; 3; 4.1324663174957005e-01; 3.3940189022299766e-01; 7.1575364390421514e-01; 8.4927465371300670e-01; 2.3616722686611810e-01; 1.1151029967997411e-01; 
3; 0; 7; 7.0742458730741409e-01; 1.0226675067458568e-01; 1.8761636881468313e-01; 7.6494720609248257e-01; 9.3664040692573919e-02; 1.1151029967997411e-01; 
4; 0; 8; 1.1056296468426845e+00; 6.6937615638178938e-01; 1.1151029967997410e-01; 1.2174917013096802e+00; 1.0908573556648067e+00; 2.7870492850668854e-01; 
5; 0; 9; 8.6243475786109802e-01; 1.0073887528205496e+00; 6.5023695895702494e-01; 9.6690580485912370e-01; 4.3494964355939369e-01; 1.1151029967997411e-01; 
6; 0; 10; 5.1316862652088280e-01; 2.1721933382771930e-01; 5.0641595444311238e-01; 9.4137401544345756e-01; 5.5811137268008393e-01; 2.3113152727958175e-01; 
7; 0; 12; 5.4668715693823067e-01; 2.4504504585399819e-01; 4.8568884423329778e-01; 8.2810199439198418e-01; 2.0038799367279220e-01; 1.1151029967997411e-01; 
8; 0; 14; 7.9989063190070431e-01; 9.9278348175845399e-01; 7.1575364390421514e-01; 9.6483648494712504e-01; 8.1178140308734459e-01; 3.8507233474214042e-01; 
9; 0; 16; 4.8013640793848711e-01; 4.5243752094966483e-01; 7.1575364390421525e-01; 4.8582549801466784e-01; 2.3339985791846535e-01; 5.5128962525491998e-01; 
10; 0; 18; 9.7396926933660510e-01; 4.4688604412489324e-01; 1.1151029967997411e-01; 1.0161901679793239e+00; 6.2073638195545267e-01; 1.8523782326151078e-01; 
11; 0; 19; 1.0680173096882828e+00; 7.1910331792473448e-01; 1.9299547775080828e-01; 1.1595941553983036e+00; 1.0592430566084636e+00; 3.2633950932934241e-01; 
12; 0; 20; 4.3040076405691119e-01; 2.6619790598464893e-01; 6.4224890469096108e-01; 7.5706957473789749e-01; 9.2042107481736846e-01; 7.1575364390421514e-01; 
13; 0; 22; 7.1372514142270060e-01; 9.8538345286582271e-02; 1.7727633068638038e-01; 7.9738052179470564e-01; 4.8366834054361890e-01; 3.5260934781750497e-01; 
14; 0; 23; 5.9208647757478083e-01; 1.7051903799736956e-01; 3.7690137938038826e-01; 9.7827791996053937e-01; 4.5416714250204654e-01; 1.1151029967997411e-01; 
15; 0; 25; 6.1400786517880068e-01; 2.5394355637029875e-01; 4.1026151062911970e-01; 7.3801849727447011e-01; 8.8822705833540105e-01; 7.1575364390421514e-01; 
