# FractureId; NumTraces
0; 7
# TraceId; Tips; Lenght
215; false; 3.4258098207874389e-04
223; true; 6.7825564302855657e-01
224; true; 6.6877334178572800e-01
222; true; 6.6825684774495764e-01
219; true; 6.1764824218000480e-01
226; true; 6.0020545214109966e-01
228; true; 5.3204109757757290e-01
214; true; 4.9386615504377368e-01
217; true; 4.7816616804745377e-01
221; true; 4.6689682389788478e-01
72; true; 2.0730281162183350e-01
44; true; 1.8996706192210169e-01
227; true; 1.2636491986430709e-01
225; true; 7.5059229172484032e-02
116; true; 4.2249225726658839e-02
# FractureId; NumTraces
14; 31
# TraceId; Tips; Lenght
37; false; 1.7440624831934895e-01
239; true; 1.4946028386702264e+00
249; true; 1.3383640386948072e+00
162; true; 1.1059679206308382e+00
242; true; 1.0326102134305755e+00
235; true; 9.8131160857697963e-01
246; true; 9.3656780717898946e-01
243; true; 8.8545561466730127e-01
233; true; 8.8248469577413247e-01
117; true; 8.6276525116766178e-01
231; true; 8.4763098081450794e-01
237; true; 8.4413157921099180e-01
186; true; 8.2776979494388414e-01
248; true; 8.0728361418382710e-01
250; true; 7.5941559832113814e-01
245; true; 6.9425990821379047e-01
244; true; 6.5648761976084957e-01
247; true; 6.3386563686568353e-01
232; true; 6.1228031129643579e-01
230; true; 6.0485951235049995e-01
234; true; 5.9725329824506745e-01
203; true; 5.8495333437547459e-01
238; true; 5.8490672423816548e-01
45; true; 5.7390811464565517e-01
73; true; 5.2753809088190029e-01
214; true; 4.9386615504377368e-01
144; true; 4.8298143698395540e-01
240; true; 3.5698050371977219e-01
241; true; 3.0293484895823419e-01
236; true; 2.9163550699945934e-01
14; true; 1.5575395183890223e-01
# FractureId; NumTraces
15; 21
# TraceId; Tips; Lenght
230; false; 6.0485951235049995e-01
258; true; 9.4157435013696111e-01
254; true; 7.4207253052710276e-01
251; true; 6.9767992464120854e-01
259; true; 5.1876352563441186e-01
204; true; 4.9881610400579957e-01
252; true; 4.3816375382347522e-01
262; true; 3.9292902289345610e-01
263; true; 3.8093407970350984e-01
253; true; 3.7004351762862125e-01
136; true; 3.2461084958832093e-01
256; true; 3.1319653400015268e-01
118; true; 3.0595373515579261e-01
261; true; 2.1957512729561776e-01
46; true; 2.1108417996010392e-01
109; true; 1.5242556599522358e-01
255; true; 1.5119049650334185e-01
257; true; 1.2802098645861895e-01
145; true; 8.6767193239245505e-02
260; true; 4.1646606643643273e-02
215; true; 3.4258098207874389e-04
# FractureId; NumTraces
16; 19
# TraceId; Tips; Lenght
272; false; 6.4869576984735744e-01
163; false; 3.7499341735129926e-01
278; false; 1.7152211529734479e-01
264; false; 1.3335016800802510e-01
231; true; 8.4763098081450794e-01
273; true; 7.5043391029709894e-01
268; true; 7.2374329895624967e-01
276; true; 6.3465031905048253e-01
266; true; 6.2035706557642656e-01
265; true; 5.5575048792071413e-01
267; true; 5.2030519809910847e-01
270; true; 5.0885998254446663e-01
277; true; 4.9284768261492173e-01
216; true; 4.8928048764886578e-01
74; true; 4.5977394119010501e-01
275; true; 3.9313437954554176e-01
271; true; 2.6588082192644608e-01
269; true; 2.4586594132640952e-01
274; true; 2.2091967426285641e-01
# FractureId; NumTraces
17; 14
# TraceId; Tips; Lenght
283; false; 5.7813318023177240e-01
282; false; 5.7141276143016984e-01
92; false; 1.8037308236993049e-01
279; true; 7.2096251388833732e-01
75; true; 5.2284873226797279e-01
281; true; 5.1449486644396158e-01
15; true; 5.0797391303725314e-01
284; true; 3.9728717813407921e-01
285; true; 3.1081710518495514e-01
288; true; 3.0027098848061823e-01
264; true; 1.3335016800802510e-01
287; true; 1.2523403959159557e-01
280; true; 1.2244077852624449e-01
286; true; 1.5334234204175119e-03
# FractureId; NumTraces
18; 22
# TraceId; Tips; Lenght
232; false; 6.1228031129643579e-01
76; false; 1.4828813920453862e-01
303; true; 9.5034609099066369e-01
293; true; 7.3941562791058046e-01
301; true; 6.0398663078303816e-01
299; true; 5.7845539597583240e-01
300; true; 5.7349749831047225e-01
302; true; 5.7226407872323370e-01
265; true; 5.5575048792071413e-01
290; true; 5.2825705364916287e-01
217; true; 4.7816616804745377e-01
16; true; 4.6385210114130870e-01
164; true; 4.6053016527194862e-01
291; true; 3.7981880314494143e-01
294; true; 3.5349957052471892e-01
292; true; 2.6881583157072009e-01
295; true; 2.0183382647542733e-01
298; true; 1.5471811972642166e-01
93; true; 1.4546681590113203e-01
289; true; 1.3457166423854419e-01
297; true; 1.1346007221431856e-01
296; true; 1.0847641805485199e-01
# FractureId; NumTraces
19; 13
# TraceId; Tips; Lenght
307; false; 7.1282370419629681e-01
289; false; 1.3457166423854419e-01
279; true; 7.2096251388833732e-01
266; true; 6.2035706557642656e-01
311; true; 5.1849789208316599e-01
310; true; 4.1137564240800978e-01
306; true; 4.0979010525824022e-01
17; true; 3.8492992607914422e-01
308; true; 3.7838499031190409e-01
305; true; 3.7250681748203807e-01
309; true; 2.7273963741562585e-01
218; true; 9.3868185844017890e-02
304; true; 2.8412567098886225e-02
# FractureId; NumTraces
20; 7
# TraceId; Tips; Lenght
312; true; 5.9835354302756294e-01
314; true; 5.9249086595994704e-01
38; true; 5.2300954394792065e-01
137; true; 2.5879726107968909e-01
110; true; 1.4973175970221270e-01
313; true; 1.2889594698634527e-01
187; true; 1.0296992401265118e-01
# FractureId; NumTraces
21; 32
# TraceId; Tips; Lenght
165; false; 8.9344226089632450e-01
233; false; 8.8248469577413247e-01
323; false; 4.1444694135893828e-01
330; false; 1.8560664643469113e-01
188; false; 1.0477358321673701e-01
316; true; 9.6237669143164106e-01
334; true; 7.0977970367169774e-01
251; true; 6.9767992464120854e-01
219; true; 6.1764824218000480e-01
321; true; 6.1747279010479739e-01
326; true; 6.1695784848523838e-01
333; true; 6.0896475776060743e-01
290; true; 5.2825705364916287e-01
267; true; 5.2030519809910847e-01
319; true; 4.5992181152418132e-01
331; true; 4.5027101641261658e-01
317; true; 4.1095894502540864e-01
324; true; 3.9889715492935668e-01
320; true; 3.8125375513747051e-01
119; true; 3.3904431391603079e-01
329; true; 3.2322824465650829e-01
328; true; 3.2000147013463709e-01
205; true; 2.8181181388440435e-01
146; true; 2.2948873112094251e-01
327; true; 2.0981623661718224e-01
332; true; 2.0034734196697485e-01
322; true; 1.8790517818365229e-01
325; true; 1.7110353476012433e-01
315; true; 1.6816275349356910e-01
318; true; 1.5996254949720218e-01
94; true; 1.5014470862621762e-01
18; true; 1.2447664614277378e-01
# FractureId; NumTraces
22; 23
# TraceId; Tips; Lenght
120; false; 9.9493753841209842e-01
312; false; 5.9835354302756294e-01
342; false; 9.5965957148853129e-02
189; true; 1.0648771738260840e+00
339; true; 8.6375666718228183e-01
343; true; 8.5015841269920334e-01
335; true; 6.1898224823853354e-01
234; true; 5.9725329824506745e-01
338; true; 4.9703175961981028e-01
206; true; 4.3459483311429098e-01
4; true; 4.2160911792667888e-01
347; true; 3.9850311865155502e-01
345; true; 3.6092668112324516e-01
147; true; 3.2448070218554603e-01
47; true; 3.1618758581756451e-01
341; true; 2.5745090772180407e-01
337; true; 2.3423202477595292e-01
336; true; 2.0888544717545229e-01
315; true; 1.6816275349356910e-01
340; true; 1.4783836405562686e-01
344; true; 1.4529971490089186e-01
346; true; 9.5044694975166391e-02
348; true; 5.5127780077848229e-02
# FractureId; NumTraces
23; 28
# TraceId; Tips; Lenght
235; false; 9.8131160857697963e-01
316; false; 9.6237669143164106e-01
268; false; 7.2374329895624967e-01
353; false; 2.0962264456551694e-01
352; true; 1.3300331137214056e+00
350; true; 9.5462523364385488e-01
166; true; 9.1180787712735489e-01
359; true; 8.8212758396687163e-01
220; true; 7.5816410239208898e-01
362; true; 7.4673713670490427e-01
121; true; 7.1387476419108042e-01
363; true; 6.8553782288197962e-01
354; true; 6.8526175581343118e-01
355; true; 6.5495659492842329e-01
357; true; 6.4675749893412771e-01
335; true; 6.1898224823853354e-01
356; true; 6.0582187790190523e-01
190; true; 6.0349437559238284e-01
349; true; 5.9807208019662972e-01
360; true; 5.9672111346388024e-01
148; true; 5.4824912211249843e-01
252; true; 4.3816375382347522e-01
48; true; 3.2597142212739449e-01
207; true; 3.1474238645272740e-01
77; true; 1.7500582881682702e-01
361; true; 1.2421265986495536e-01
351; true; 7.9836739385102440e-02
358; true; 1.8269470125619962e-02
# FractureId; NumTraces
24; 20
# TraceId; Tips; Lenght
372; false; 9.1594720327221790e-01
317; false; 4.1095894502540864e-01
291; false; 3.7981880314494143e-01
253; false; 3.7004351762862125e-01
138; false; 3.3767888439838573e-01
236; false; 2.9163550699945934e-01
371; false; 2.1868792004327722e-01
367; false; 2.0842563303540965e-01
364; false; 1.7327692022259808e-01
349; true; 5.9807208019662972e-01
221; true; 4.6689682389788478e-01
167; true; 4.1798765587969683e-01
365; true; 3.2320722978942340e-01
370; true; 2.5372247623403887e-01
269; true; 2.4586594132640952e-01
368; true; 2.3411656572665804e-01
366; true; 2.0922272072655734e-01
49; true; 2.0628574193534777e-01
369; true; 1.4623086939220697e-01
304; true; 2.8412567098886225e-02
# FractureId; NumTraces
25; 14
# TraceId; Tips; Lenght
19; false; 3.0318395293005862e-01
122; false; 2.5846507698565874e-01
374; true; 8.4738823699890353e-01
377; true; 5.8668959231179130e-01
378; true; 5.0999038075769221e-01
50; true; 3.6637188742059479e-01
373; true; 3.2337647737518926e-01
95; true; 3.1592384318204891e-01
375; true; 3.0109577005753935e-01
336; true; 2.0888544717545229e-01
318; true; 1.5996254949720218e-01
376; true; 1.4677487957712429e-01
280; true; 1.2244077852624449e-01
191; true; 3.5421316955079538e-02
# FractureId; NumTraces
26; 11
# TraceId; Tips; Lenght
20; false; 6.2264135513783592e-01
380; false; 4.6734052579369412e-01
382; false; 3.8009660923537181e-01
96; false; 3.1802728350911974e-01
381; false; 1.2046312069858953e-01
149; true; 3.9088120433452161e-01
379; true; 3.5849312813247503e-01
51; true; 2.8604972919225702e-01
168; true; 1.8829959712507513e-01
78; true; 1.4229570102831168e-01
383; true; 7.7910213708733689e-02
# FractureId; NumTraces
27; 31
# TraceId; Tips; Lenght
237; false; 8.4413157921099180e-01
192; false; 2.8851619876241547e-01
387; false; 1.5364841990270364e-01
350; true; 9.5462523364385488e-01
169; true; 8.8777586775709416e-01
390; true; 7.6222154856684377e-01
254; true; 7.4207253052710276e-01
385; true; 7.1993853745243341e-01
396; true; 6.7616921434791133e-01
392; true; 6.6832441573916335e-01
222; true; 6.6825684774495764e-01
52; true; 6.4841762967191330e-01
123; true; 5.3336313639516475e-01
270; true; 5.0885998254446663e-01
394; true; 4.6770087452259029e-01
319; true; 4.5992181152418132e-01
388; true; 4.2360347217407995e-01
397; true; 3.7331556112257075e-01
208; true; 3.6482203614073888e-01
393; true; 3.3151819618747258e-01
150; true; 3.2472319566450419e-01
292; true; 2.6881583157072009e-01
384; true; 2.4376424681271014e-01
337; true; 2.3423202477595292e-01
391; true; 1.9903200414361180e-01
364; true; 1.7327692022259808e-01
389; true; 1.4519292548355761e-01
386; true; 1.2907603797750619e-01
395; true; 9.9297097086766581e-02
97; true; 6.7464180324003628e-02
21; true; 3.2205721229195079e-02
# FractureId; NumTraces
28; 19
# TraceId; Tips; Lenght
402; false; 2.6448651278908514e-01
255; false; 1.5119049650334185e-01
209; false; 6.5340490992788144e-03
403; true; 8.7201812790973066e-01
293; true; 7.3941562791058046e-01
401; true; 6.7255169337014786e-01
170; true; 6.0907503004802832e-01
238; true; 5.8490672423816548e-01
399; true; 4.0898971470546736e-01
320; true; 3.8125375513747051e-01
305; true; 3.7250681748203807e-01
365; true; 3.2320722978942340e-01
22; true; 2.7949254124386463e-01
271; true; 2.6588082192644608e-01
384; true; 2.4376424681271014e-01
398; true; 8.8697810397097773e-02
351; true; 7.9836739385102440e-02
79; true; 6.0080722747593199e-02
400; true; 6.5333721697735936e-03
# FractureId; NumTraces
29; 30
# TraceId; Tips; Lenght
239; false; 1.4946028386702264e+00
411; false; 7.8709745664365138e-01
415; true; 1.3376069172495562e+00
352; true; 1.3300331137214056e+00
410; true; 8.6371444172994061e-01
413; true; 8.2743771165772673e-01
171; true; 7.6690482068332644e-01
124; true; 7.3599990753973865e-01
385; true; 7.1993853745243341e-01
151; true; 7.1535205763484000e-01
223; true; 6.7825564302855657e-01
272; true; 6.4869576984735744e-01
80; true; 6.3069832728828179e-01
53; true; 6.3045861598887976e-01
321; true; 6.1747279010479739e-01
407; true; 6.1348471200489696e-01
409; true; 5.3708322507412731e-01
338; true; 4.9703175961981028e-01
193; true; 4.5521825605442690e-01
294; true; 3.5349957052471892e-01
408; true; 3.1484993985536502e-01
256; true; 3.1319653400015268e-01
404; true; 2.8605697120784479e-01
412; true; 2.8413320620788418e-01
210; true; 1.5758016341451672e-01
23; true; 1.4004828748305029e-01
98; true; 1.0041749859015446e-01
414; true; 9.2286857992465873e-02
406; true; 8.2193698631917514e-02
405; true; 4.2640788759963709e-02
# FractureId; NumTraces
30; 13
# TraceId; Tips; Lenght
99; false; 7.6128311330849008e-01
416; false; 7.0531627014905451e-01
379; false; 3.5849312813247503e-01
417; true; 6.6352905733044476e-01
419; true; 5.6417288082499240e-01
281; true; 5.1449486644396158e-01
306; true; 4.0979010525824022e-01
418; true; 3.5868581597421884e-01
54; true; 3.0678991271705064e-01
421; true; 2.9355110543836493e-01
24; true; 2.1802353766624993e-01
420; true; 1.1225651454970148e-01
172; true; 8.7965946751516373e-03
# FractureId; NumTraces
31; 7
# TraceId; Tips; Lenght
339; false; 8.6375666718228183e-01
422; true; 5.9193615012584933e-01
194; true; 5.0627045363944057e-01
139; true; 3.5094448774549097e-01
353; true; 2.0962264456551694e-01
111; true; 3.7749700950232827e-02
125; true; 9.4905881960354269e-03
# FractureId; NumTraces
32; 16
# TraceId; Tips; Lenght
240; false; 3.5698050371977219e-01
424; false; 3.2332056345445559e-01
427; false; 2.0484732564070904e-01
81; true; 8.7741980933355079e-01
425; true; 8.3468425922822209e-01
173; true; 8.0899334561787073e-01
273; true; 7.5043391029709894e-01
354; true; 6.8526175581343118e-01
423; true; 6.7099456032597105e-01
224; true; 6.6877334178572800e-01
426; true; 3.0002900734229432e-01
404; true; 2.8605697120784479e-01
295; true; 2.0183382647542733e-01
322; true; 1.8790517818365229e-01
386; true; 1.2907603797750619e-01
55; true; 1.1323699097574402e-01
# FractureId; NumTraces
33; 10
# TraceId; Tips; Lenght
423; false; 6.7099456032597105e-01
405; false; 4.2640788759963709e-02
82; true; 6.5083394501698932e-01
429; true; 4.2210923466165112e-01
430; true; 3.7215019449520270e-01
428; true; 3.5979784083604288e-01
431; true; 3.2783791049650995e-01
241; true; 3.0293484895823419e-01
274; true; 2.2091967426285641e-01
225; true; 7.5059229172484032e-02
# FractureId; NumTraces
34; 11
# TraceId; Tips; Lenght
100; false; 8.0011000011290978e-01
126; false; 1.1369984160350630e-01
25; true; 9.0393217642189094e-01
416; true; 7.0531627014905451e-01
433; true; 5.4821114048019504e-01
380; true; 4.6734052579369412e-01
373; true; 3.2337647737518926e-01
56; true; 3.1062652326103468e-01
434; true; 1.3128606892244116e-01
432; true; 9.6523469108399096e-02
195; true; 2.9980431022665205e-02
# FractureId; NumTraces
35; 19
# TraceId; Tips; Lenght
436; false; 7.8206681290619684e-01
57; false; 6.4832288190895959e-01
438; false; 5.3001596569345433e-01
127; false; 2.1755214765727432e-01
406; false; 8.2193698631917514e-02
435; false; 6.2393320231845864e-02
26; true; 8.8368803295815779e-01
374; true; 8.4738823699890353e-01
439; true; 6.4303583459504976e-01
440; true; 5.7705607776268097e-01
152; true; 5.1061979220506282e-01
83; true; 4.2156776278981517e-01
323; true; 4.1444694135893828e-01
174; true; 3.7856466366688657e-01
101; true; 3.4256644263550540e-01
196; true; 2.4469509490708494e-01
437; true; 1.7931957841530802e-01
387; true; 1.5364841990270364e-01
340; true; 1.4783836405562686e-01
# FractureId; NumTraces
36; 23
# TraceId; Tips; Lenght
242; false; 1.0326102134305755e+00
407; false; 6.1348471200489696e-01
366; false; 2.0922272072655734e-01
443; false; 1.5962104701772969e-01
445; true; 1.0147308726105229e+00
441; true; 7.8949769956041438e-01
355; true; 6.5495659492842329e-01
175; true; 6.5463051593251875e-01
58; true; 5.9895445080443532e-01
128; true; 5.2803578637605553e-01
153; true; 4.7522431936079185e-01
388; true; 4.2360347217407995e-01
324; true; 3.9889715492935668e-01
428; true; 3.5979784083604288e-01
424; true; 3.2332056345445559e-01
444; true; 3.2029487419500530e-01
442; true; 3.2007771748560893e-01
197; true; 2.9531317310365945e-01
84; true; 2.9325172090586382e-01
341; true; 2.5745090772180407e-01
27; true; 1.4498749477242059e-01
257; true; 1.2802098645861895e-01
296; true; 1.0847641805485199e-01
# FractureId; NumTraces
37; 17
# TraceId; Tips; Lenght
448; false; 8.8874183004339502e-01
243; false; 8.8545561466730127e-01
447; false; 5.9762589789035681e-01
408; false; 3.1484993985536502e-01
425; true; 8.3468425922822209e-01
441; true; 7.8949769956041438e-01
356; true; 6.0582187790190523e-01
226; true; 6.0020545214109966e-01
429; true; 4.2210923466165112e-01
85; true; 4.0879329399964287e-01
176; true; 3.9830064002733412e-01
275; true; 3.9313437954554176e-01
59; true; 2.4769903947436131e-01
325; true; 1.7110353476012433e-01
389; true; 1.4519292548355761e-01
446; true; 1.1647465712572178e-01
297; true; 1.1346007221431856e-01
# FractureId; NumTraces
38; 26
# TraceId; Tips; Lenght
422; false; 5.9193615012584933e-01
5; false; 4.8118971767339047e-01
298; false; 1.5471811972642166e-01
313; false; 1.2889594698634527e-01
449; false; 1.0805176428862892e-01
177; false; 4.9589421373269771e-02
198; true; 1.2188468145802749e+00
211; true; 1.0614251912418557e+00
258; true; 9.4157435013696111e-01
390; true; 7.6222154856684377e-01
450; true; 7.3253635884448509e-01
244; true; 6.5648761976084957e-01
357; true; 6.4675749893412771e-01
326; true; 6.1695784848523838e-01
453; true; 5.4822101374381493e-01
409; true; 5.3708322507412731e-01
129; true; 5.0797228821189988e-01
452; true; 4.4050585664672864e-01
451; true; 3.8791397686956164e-01
60; true; 3.5306434734383685e-01
442; true; 3.2007771748560893e-01
367; true; 2.0842563303540965e-01
227; true; 1.2636491986430709e-01
446; true; 1.1647465712572178e-01
140; true; 1.0749675506845333e-01
398; true; 8.8697810397097773e-02
# FractureId; NumTraces
39; 7
# TraceId; Tips; Lenght
6; false; 6.0955246724863776e-01
314; false; 5.9249086595994704e-01
39; true; 4.6934874617055472e-01
199; true; 1.2781400211742827e-01
449; true; 1.0805176428862892e-01
342; true; 9.5965957148853129e-02
141; true; 7.8843755929514370e-02
# FractureId; NumTraces
40; 26
# TraceId; Tips; Lenght
